node_id,lon,lat,x,y,component_id,node_min_incident_cell_level,node_max_incident_cell_level,fes_any_finite,fes_valid_sample_count,fes_total_sample_count,fes_valid_fraction,fes_all_invalid,mdt_finite,mdt_value,delta_n_finite,delta_n_value,egm_undulation_finite,egm_value,datum_offset_finite,datum_offset_m,failure_class
36,121.16849496044226,31.79047597367268,121.16849496044226,31.79047597367268,0,0,0,False,0,1,0.0,True,False,,True,0.22652651369571686,True,10.012458801269531,False,,A_FES_INVALID
37,121.14742367381263,31.77250975017286,121.14742367381263,31.77250975017286,59,-1,-1,True,1,1,1.0,False,False,,True,0.223459392786026,True,9.963201522827148,False,,B_FES_VALID_MDT_INVALID
38,121.16849496044226,31.826408420672323,121.16849496044226,31.826408420672323,0,0,0,True,1,1,1.0,False,False,,True,0.25731053948402405,True,9.955856323242188,False,,B_FES_VALID_MDT_INVALID
39,121.14742367381263,31.808442197172504,121.14742367381263,31.808442197172504,34,-1,-1,True,1,1,1.0,False,False,,True,0.24801228940486908,True,9.912018775939941,False,,B_FES_VALID_MDT_INVALID
40,121.12635238718298,31.862340867671964,121.12635238718298,31.862340867671964,0,0,0,False,0,1,0.0,True,False,,True,0.28093087673187256,True,9.78113079071045,False,,A_FES_INVALID
41,121.16849496044226,31.862340867671964,121.16849496044226,31.862340867671964,0,0,0,False,0,1,0.0,True,False,,True,0.28647664189338684,True,9.909439086914062,False,,A_FES_INVALID
42,121.14742367381263,31.84437464417214,121.14742367381263,31.84437464417214,0,-1,-1,False,0,1,0.0,True,False,,True,0.2723601758480072,True,9.865251541137695,False,,A_FES_INVALID
43,121.21063753370154,31.646746185674115,121.21063753370154,31.646746185674115,0,0,0,True,1,1,1.0,False,False,,True,0.03855809569358826,True,10.442060470581055,False,,B_FES_VALID_MDT_INVALID
44,121.21063753370154,31.682678632673756,121.21063753370154,31.682678632673756,0,0,0,True,1,1,1.0,False,False,,True,0.07671424001455307,True,10.374287605285645,False,,B_FES_VALID_MDT_INVALID
45,121.1895662470719,31.664712409173937,121.1895662470719,31.664712409173937,200,-1,-1,True,1,1,1.0,False,False,,True,0.08424486219882965,True,10.315370559692383,False,,B_FES_VALID_MDT_INVALID
46,121.21063753370154,31.718611079673398,121.21063753370154,31.718611079673398,0,0,0,True,1,1,1.0,False,False,,True,0.12096873670816422,True,10.303853988647461,False,,B_FES_VALID_MDT_INVALID
47,121.1895662470719,31.700644856173575,121.1895662470719,31.700644856173575,0,-1,-1,True,1,1,1.0,False,False,,True,0.12061847746372223,True,10.25067138671875,False,,B_FES_VALID_MDT_INVALID
48,121.21063753370154,31.75454352667304,121.21063753370154,31.75454352667304,0,0,0,False,0,1,0.0,True,False,,True,0.16678375005722046,True,10.2319917678833,False,,A_FES_INVALID
49,121.1895662470719,31.73657730317322,121.1895662470719,31.73657730317322,0,-1,-1,True,1,1,1.0,False,False,,True,0.1604621708393097,True,10.185267448425293,False,,B_FES_VALID_MDT_INVALID
50,121.21063753370154,31.79047597367268,121.21063753370154,31.79047597367268,0,0,0,False,0,1,0.0,True,False,,True,0.2112157642841339,True,10.158710479736328,False,,A_FES_INVALID
